p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	Sample
0.000297723158764984	1.66531483358146	0.25	0.015	1	6	RAB40B	G2
0.000297723158764984	1.24817689245116	0.25	0.015	1	6	UBXN8	G2
0.000297723158764984	1.22679673541807	0.25	0.015	1	6	MIS12	G2
0.000297723158764984	1.17141232315706	0.25	0.015	1	6	HERC5	G2
0.000297723158764984	1.09181912291504	0.25	0.015	1	6	NFATC2	G2
0.000297723158764984	1.07427279518319	0.25	0.015	1	6	GIMAP8	G2
0.00031733956919112	1.18201108332054	0.25	0.015	1	6	YPEL4	G2
0.000358732049921693	1.5273043084738	0.75	0.143	1	6	ATG2A	G2
0.000389475456830506	1.54505830233433	0.5	0.065	1	6	C9orf91	G2
0.000402159826547094	1.6981279127653	0.5	0.067	1	6	PAPD4	G2
0.000421221067931602	1.77897489112969	0.75	0.151	1	6	FOXP1	G2
0.000456332490943074	1.62694883960748	0.5	0.067	1	6	BORCS6	G2
0.000456470344382419	1.42824931641954	0.5	0.063	1	6	ITGA7	G2
0.000482914560955223	2.03637239708705	0.5	0.069	1	6	CHST3	G2
0.000501350770017814	1.48687353035705	0.5	0.067	1	6	GRK3	G2
0.000533627606649575	1.89545353709166	0.5	0.067	1	6	ACAP1	G2
0.000540343932416372	2.5324665329821	0.5	0.071	1	6	EXOSC8	G2
0.000540343932416372	2.1030300768767	0.5	0.071	1	6	HMGB2	G2
0.000591539416224566	2.08884576877009	0.5	0.071	1	6	MAU2	G2
0.000596341247187522	1.53554692322221	1	0.305	1	6	CD2BP2	G2
0.000613073361615309	1.75893179244175	1	0.32	1	6	SUPT5H	G2
0.000617122544782179	1.50523474408605	0.5	0.069	1	6	ABCC10	G2
0.000621884264494096	1.7196114346657	0.25	0.017	1	6	GNAZ	G2
0.000621884264494096	1.09945476786835	0.25	0.017	1	6	P2RX7	G2
0.000625452051629018	1.64554065545009	0.75	0.16	1	6	ARRDC2	G2
0.000658592439694408	1.20625304545269	0.25	0.017	1	6	MMP25	G2
0.000658592439694408	1.20619348427237	0.25	0.017	1	6	RASGRF1	G2
0.000658592439694408	1.20264428654223	0.25	0.017	1	6	GPR34	G2
0.000658592439694408	1.19922722248759	0.25	0.017	1	6	GATM	G2
0.0006965519866549	1.55321034349689	0.5	0.069	1	6	RNF169	G2
0.000697307218073132	1.23881704307165	0.25	0.017	1	6	PLAC8	G2
0.000697307218073132	1.23515611439702	0.25	0.017	1	6	CFL2	G2
0.000697307218073132	1.22884649509868	0.25	0.017	1	6	TINF2	G2
0.000697307218073132	1.22228769533842	0.25	0.017	1	6	AC073657.1	G2
0.000697307218073132	1.186246676954	0.25	0.017	1	6	ANKRD36C	G2
0.000697307218073132	1.18157029504845	0.25	0.017	1	6	TMEM156	G2
0.000738128320736172	1.12790882718648	0.25	0.017	1	6	CNTLN	G2
0.000738128320736172	1.12459473004775	0.25	0.017	1	6	EMB	G2
0.000738128320736172	1.054634127616	0.25	0.017	1	6	KIAA1524	G2
0.000781159837923956	1.16766619542335	0.25	0.017	1	6	CAPRIN2	G2
0.000795370985242409	1.36941674773537	0.5	0.067	1	6	IL18	G2
0.00104853734573908	1.62953611688557	0.5	0.076	1	6	CPE	G2
0.00107842906250693	1.48673043354865	0.5	0.076	1	6	PPP2R5C	G2
0.00110910731814349	1.54702951041616	0.5	0.076	1	6	ETS2	G2
0.00124864717549213	1.23178582388197	0.25	0.019	1	6	TNFSF15	G2
0.00131497896350067	1.79424905117979	0.25	0.019	1	6	GPRIN3	G2
0.0013845636856954	1.83249922099235	0.25	0.019	1	6	UBXN2B	G2
0.0013845636856954	1.22458787577029	0.25	0.019	1	6	RADIL	G2
0.0013845636856954	1.20371676785179	0.25	0.019	1	6	SMIM3	G2
0.0013845636856954	1.18772336598366	0.25	0.019	1	6	ST3GAL5	G2
0.0013845636856954	1.18600087618021	0.25	0.019	1	6	EIF2B2	G2
0.0013845636856954	1.07048376084813	0.25	0.019	1	6	CACHD1	G2
0.0013845636856954	1.06312110042022	0.25	0.019	1	6	HAVCR2	G2
0.0014548094850285	1.61138784498291	0.5	0.08	1	6	REST	G2
0.00145752276318155	1.21337158647222	0.25	0.019	1	6	TMEM183A	G2
0.00145752276318155	1.16773175448693	0.25	0.019	1	6	C5orf22	G2
0.00145752276318155	1.02310604518956	0.25	0.019	1	6	ARHGAP18	G2
0.0014628518263611	1.40695370789428	0.5	0.073	1	6	RASGRP2	G2
0.00149426621765197	1.5448047927825	0.5	0.08	1	6	MDM2	G2
0.0015041164371641	1.42572903123604	0.5	0.076	1	6	TNS4	G2
0.00153401055916956	1.05393323136507	0.25	0.019	1	6	SCN1B	G2
0.00169819006728542	1.13685631733632	0.25	0.019	1	6	PLEKHA4	G2
0.0017210743787957	2.00441832968593	0.75	0.218	1	6	GBF1	G2
0.00189681928733554	1.73204709688308	0.75	0.184	1	6	LIMD2	G2
0.00204369151587385	1.16601759419304	1	0.333	1	6	CUTA	G2
0.00211297927385565	1.55972782863266	0.5	0.084	1	6	NDUFAF3	G2
0.00219376942191966	1.32178719420548	0.5	0.076	1	6	IL16	G2
0.00219376942191966	1.27325627369977	0.5	0.076	1	6	CD6	G2
0.00221778710095927	2.76537133122106	0.25	0.022	1	6	ZFP64	G2
0.00221778710095927	2.38514365805653	0.25	0.022	1	6	ISOC1	G2
0.00221778710095927	1.89606700477751	0.25	0.022	1	6	SUSD3	G2
0.00221778710095927	1.25668984302715	0.25	0.022	1	6	SPATA2	G2
0.00221778710095927	1.20624747592104	0.25	0.022	1	6	IL2RB	G2
0.00221778710095927	1.10502051059509	0.25	0.022	1	6	FAM234B	G2
0.00221778710095927	1.09330825830384	0.25	0.022	1	6	MAP7	G2
0.00221778710095927	1.08891797660157	0.25	0.022	1	6	PIGH	G2
0.00221778710095927	1.08570238128883	0.25	0.022	1	6	KIAA1841	G2
0.00227883350552894	1.62380402664458	1	0.89	1	6	TIMP1	G2
0.00232495520307255	1.26820093899443	0.25	0.022	1	6	DDX58	G2
0.00232495520307255	1.23072598421575	0.25	0.022	1	6	TRAF6	G2
0.00232495520307255	1.21188476873465	0.25	0.022	1	6	FN3K	G2
0.00232495520307255	1.19418569182081	0.25	0.022	1	6	ZSCAN32	G2
0.00232495520307255	1.19416514518139	0.25	0.022	1	6	CSF2RB	G2
0.00232495520307255	1.0842926680528	0.25	0.022	1	6	TTC22	G2
0.00243684678617479	1.24579500132211	0.25	0.022	1	6	TOR4A	G2
0.00243684678617479	1.23483538999836	0.25	0.022	1	6	SLC25A14	G2
0.00243684678617479	1.17361421884616	0.25	0.022	1	6	VEGFC	G2
0.00243684678617479	0.993378143445935	0.25	0.022	1	6	APCDD1	G2
0.00245858705239536	1.39562531667784	0.5	0.084	1	6	EIF2AK4	G2
0.00255364660587163	1.15732282779502	0.25	0.022	1	6	HMCN2	G2
0.00255364660587163	1.05787892346479	0.25	0.022	1	6	ELMO1	G2
0.00255364660587163	1.01778220128771	0.25	0.022	1	6	ELF4	G2
0.00255364660587163	0.98431172280683	0.25	0.022	1	6	ZNF800	G2
0.00258016638334247	1.81514107268277	0.5	0.091	1	6	USP11	G2
0.00264329260155526	1.52079328781504	0.5	0.091	1	6	COG5	G2
0.00267554550995788	1.01921619289719	0.25	0.022	1	6	NPIPB15	G2
0.00268821945471024	1.32830588295958	0.5	0.082	1	6	ECSCR.1	G2
0.00280274058766513	1.07376080877979	0.25	0.022	1	6	HSD17B8	G2
0.00284289956205743	1.48620650204705	1	0.454	1	6	S100A4	G2
0.00291119772349166	1.63635952486122	0.75	0.205	1	6	S100A16	G2
0.00298905370759859	1.61077014217909	0.5	0.093	1	6	VPS41	G2
0.00320144797697187	1.50011147352273	0.5	0.091	1	6	NOMO1	G2
0.00326287917093477	1.32641808649294	0.75	0.199	1	6	ATG7	G2
0.00328268125087983	1.91765899607215	0.5	0.097	1	6	TTC37	G2
0.00359173823521478	1.3001403927202	0.25	0.024	1	6	ACSBG1	G2
0.00359173823521478	1.24310044029834	0.25	0.024	1	6	PLAGL2	G2
0.00366464538984079	1.39462829750561	0.75	0.214	1	6	SIDT1	G2
0.00375095900710613	1.23414621227331	0.25	0.024	1	6	CRMP1	G2
0.00375095900710613	1.21540069849257	0.25	0.024	1	6	C1GALT1	G2
0.00375095900710613	1.19830110150944	0.25	0.024	1	6	SP2	G2
0.00375095900710613	1.1872847123692	0.25	0.024	1	6	LRRK1	G2
0.00377730530292317	1.41452185309256	0.5	0.093	1	6	WWP2	G2
0.0037982727815439	1.31728435917089	0.75	0.188	1	6	PREX1	G2
0.00388736014838576	1.43164126733241	0.75	0.216	1	6	CLTC	G2
0.00391656943975632	1.18096553725822	0.25	0.024	1	6	MTF1	G2
0.00391656943975632	1.16260030375446	0.25	0.024	1	6	COPS3	G2
0.00391656943975632	1.16123203204498	0.25	0.024	1	6	PLEKHA1	G2
0.00395045050551286	1.50746779732003	0.5	0.095	1	6	RAB17	G2
0.00395094323751856	1.3082972028507	0.5	0.089	1	6	LENG1	G2
0.00402751186740252	1.60931318658246	0.75	0.21	1	6	RELA	G2
0.00408879421281788	1.20878561758539	0.25	0.024	1	6	CNRIP1	G2
0.00408879421281788	1.17110249185839	0.25	0.024	1	6	MVB12B	G2
0.00408879421281788	1.13918918433094	0.25	0.024	1	6	ZCCHC10	G2
0.00408879421281788	1.10380544347303	0.25	0.024	1	6	CFI	G2
0.00426786449305298	1.14725069112786	0.25	0.024	1	6	MPHOSPH9	G2
0.00426786449305298	1.11285097943384	0.25	0.024	1	6	GALT	G2
0.00426786449305298	1.08284190153452	0.25	0.024	1	6	DENND1C	G2
0.00426786449305298	1.00303310366596	0.25	0.024	1	6	GAB2	G2
0.00445401806246689	0.997729778484401	0.25	0.024	1	6	ADM2	G2
0.00445401806246689	0.975680713653716	0.25	0.024	1	6	WDR54	G2
0.00464749944656186	0.978188862965641	0.25	0.024	1	6	COX4I2	G2
0.00464749944656186	0.877516300638641	0.25	0.024	1	6	HSPB6	G2
0.00539439539744833	1.77098267063814	0.75	0.255	1	6	ATP5L	G2
0.00541659512931793	1.19849628891309	0.25	0.026	1	6	LARP1B	G2
0.00542298824718908	1.43199308749439	0.5	0.102	1	6	SEPT6	G2
0.00563845946782	1.25646937807526	0.25	0.026	1	6	MRPS36	G2
0.00563845946782	1.24358380135046	0.25	0.026	1	6	ARAP2	G2
0.00563845946782	1.20169315557978	0.25	0.026	1	6	GDF11	G2
0.00563845946782	1.20119001485399	0.25	0.026	1	6	SETDB2	G2
0.00566124584185257	1.15742615606742	1	0.94	1	6	CST3	G2
0.00586848925674035	1.21268526236389	0.25	0.026	1	6	CHAMP1	G2
0.00586848925674035	1.20806683912102	0.25	0.026	1	6	TET2	G2
0.00586848925674035	1.1384585523865	0.25	0.026	1	6	ZC3H14	G2
0.00586848925674035	1.0485838953577	0.25	0.026	1	6	HIGD1A	G2
0.00604193172591898	1.90735774471024	0.5	0.106	1	6	POLE	G2
0.00610694435931083	1.22776604935941	0.25	0.026	1	6	EIF4H	G2
0.00610694435931083	1.19092924982175	0.25	0.026	1	6	PTTG1	G2
0.00610694435931083	1.04354843303004	0.25	0.026	1	6	TRAF3	G2
0.00631481126954069	1.24778887734239	0.5	0.095	1	6	TREM2	G2
0.0063540912316564	1.17647583639196	0.25	0.026	1	6	QRICH2	G2
0.0063540912316564	1.1226209830551	0.25	0.026	1	6	MDN1	G2
0.0063540912316564	1.09493700262218	0.25	0.026	1	6	ZNF808	G2
0.0063540912316564	0.978046635489416	0.25	0.026	1	6	B9D2	G2
0.00643953145009815	1.860193450015	0.75	0.255	1	6	GSDMD	G2
0.00647486120933093	1.30149354532639	1	0.637	1	6	COX4I1	G2
0.0066102030249395	1.15501834010381	0.25	0.026	1	6	PTN	G2
0.0066102030249395	1.00517605813132	0.25	0.026	1	6	FCGR2B	G2
0.00672682301974429	1.26053597503067	0.75	0.214	1	6	UROS	G2
0.00678237354767929	1.37448711445913	0.5	0.104	1	6	TMEM167A	G2
0.00684560241805045	1.42872690497789	0.5	0.106	1	6	FBXO7	G2
0.00687555968657977	1.10041686177822	0.25	0.026	1	6	F2RL2	G2
0.00687555968657977	1.04922158004024	0.25	0.026	1	6	EVA1A	G2
0.00687555968657977	0.945416938685094	0.25	0.026	1	6	CST7	G2
0.00687555968657977	0.906794925918607	0.25	0.026	1	6	RIPK3	G2
0.00692200112948974	1.34181288089861	0.5	0.099	1	6	CD27	G2
0.00700042546698455	1.34224397333585	0.5	0.102	1	6	FAM109B	G2
0.00753651210226469	1.42896168063424	0.5	0.11	1	6	SDCBP	G2
0.007676290052147	1.84335016936429	0.75	0.244	1	6	SFXN3	G2
0.0077219272113292	2.07424428260506	0.25	0.028	1	6	SLIT2	G2
0.0077219272113292	1.8922528641267	0.25	0.028	1	6	CCNB1	G2
0.0077219272113292	1.87397798451921	0.25	0.028	1	6	IL2RG	G2
0.00784555041603885	1.42165271416913	0.5	0.11	1	6	SDCCAG8	G2
0.00801595953044606	1.22034058360461	0.25	0.028	1	6	ZSWIM6	G2
0.008038411450247	1.75014065188375	1	0.451	1	6	ATG10	G2
0.00831997709354221	1.1840658150402	0.25	0.028	1	6	ZNF445	G2
0.00831997709354221	1.18218430747863	0.25	0.028	1	6	UBQLN4	G2
0.00831997709354221	1.14333628668078	0.25	0.028	1	6	PDZD8	G2
0.00831997709354221	1.11613395433825	0.25	0.028	1	6	CERKL	G2
0.00831997709354221	1.00740766746182	0.25	0.028	1	6	MOAP1	G2
0.00863426913000112	1.20109033767936	0.25	0.028	1	6	KLHL2	G2
0.00863426913000112	1.18240882103108	0.25	0.028	1	6	ENO2	G2
0.00863426913000112	1.14841792085081	0.25	0.028	1	6	DEPTOR	G2
0.00863426913000112	1.14671856060345	0.25	0.028	1	6	CPNE5	G2
0.00863426913000112	1.00640811958037	0.25	0.028	1	6	ZNF778	G2
0.00863426913000112	1.0014179147779	0.25	0.028	1	6	SCLT1	G2
0.00864880801851664	-2.7565177035519	0.25	0.838	1	6	PSMD3	G2
0.00886659126524539	1.71626723434293	0.75	0.285	1	6	ARID5A	G2
0.00895913132899174	1.181716141714	0.25	0.028	1	6	TLK2	G2
0.00895913132899174	1.14335946058767	0.25	0.028	1	6	RFX7	G2
0.00895913132899174	1.13892851645373	0.25	0.028	1	6	EVI2A	G2
0.00895913132899174	1.11226611052864	0.25	0.028	1	6	ARID2	G2
0.00895913132899174	1.10993916363793	0.25	0.028	1	6	GIMAP1	G2
0.00896430218625863	1.24102634223582	0.75	0.255	1	6	GNA11	G2
0.0089758309300679	1.3563141425522	0.5	0.108	1	6	PPFIA3	G2
0.0091983227446927	1.39787509235225	0.5	0.11	1	6	TRNAU1AP	G2
0.00929484212685062	1.05625547895907	0.25	0.028	1	6	F13A1	G2
0.00929486591416361	1.04035541424617	0.25	0.028	1	6	IL7R	G2
0.00929486591416361	0.999064373251315	0.25	0.028	1	6	ADGRL2	G2
0.00929486591416361	0.981318570771836	0.25	0.028	1	6	RAPGEF6	G2
0.00953067930710381	1.48718909630922	0.75	0.244	1	6	MOV10	G2
0.00959941071803265	1.27747380704063	0.5	0.112	1	6	MYO1D	G2
0.00962329971641282	1.70519030619891	0.5	0.114	1	6	FAM49B	G2
0.00964833500166556	1.73249551723423	0.5	0.119	1	6	PODXL	G2
0.00964833500166556	1.51070860042496	0.5	0.119	1	6	SDC2	G2
0.00985739421772361	1.62366905634781	1	0.562	1	6	HLA-DRA	G2
0.00994982373600005	1.3581883179747	0.5	0.11	1	6	GGT7	G2
6.10759926529999e-25	1.82593129812912	0.354	0.014	9.31897495899472e-21	2	AGR3	G2
7.5690181591236e-18	1.35023333718614	0.583	0.103	1.15488079071908e-13	2	MX1	G2
9.95381569805668e-18	1.04363924614505	0.312	0.021	1.51875319920949e-13	2	TDO2	G2
1.3608628956023e-17	-2.0436410389307	0.979	0.998	2.07640460610999e-13	2	IGKC	G2
9.1522006809335e-15	0.801614643652034	0.25	0.017	1.39644277989683e-10	2	NRXN1	G2
9.56722846006496e-15	0.519261842708838	0.229	0.012	1.45976771843671e-10	2	ESR1	G2
1.192735461997e-14	0.667273728628039	0.354	0.041	1.81987576791502e-10	2	MT1G	G2
1.90606387962233e-14	0.674189356833028	0.271	0.021	2.90827226752776e-10	2	SPTSSB	G2
3.23100524910534e-14	0.819280287497007	0.375	0.048	4.92986780908493e-10	2	UNC5C	G2
9.29972337874347e-14	0.828274590816412	0.417	0.067	1.41895179312868e-09	2	TMEM45A	G2
1.58373906653776e-13	-2.07135429407548	1	0.993	2.41646906772332e-09	2	IGHA1	G2
2.41762528439527e-13	1.05023724346033	0.562	0.134	3.6888126589303e-09	2	COX17	G2
2.74913154373498e-13	0.503326296828759	0.167	0.005	4.19462490943083e-09	2	CXCL17	G2
3.03946014422988e-13	0.571939840587763	0.167	0.005	4.63760828806595e-09	2	KCNC2	G2
3.38353565931438e-13	1.08072069863923	0.646	0.172	5.16259870898188e-09	2	ATP6V1F	G2
5.21385881123507e-13	0.942233125630312	0.229	0.017	7.95530577418247e-09	2	AREG	G2
6.76281667202905e-13	0.703416923464357	0.396	0.062	1.03187056781819e-08	2	OPA1	G2
8.73573882357614e-13	0.646140501059624	0.271	0.026	1.33289902970125e-08	2	IFIT1	G2
1.04223456475064e-12	0.471104389764421	0.229	0.017	1.59024149889653e-08	2	OLFM4	G2
1.65698589494128e-12	0.416766793807771	0.188	0.01	2.52822907850141e-08	2	ZC3H4	G2
2.11752256109083e-12	-1.53052389768415	0.979	0.993	3.23091592371239e-08	2	IGHG4	G2
3.27988658367038e-12	0.73295602554895	0.458	0.088	5.00445094936427e-08	2	MYD88	G2
4.00559782081363e-12	1.13028790584171	0.646	0.184	6.11174115499744e-08	2	C8orf4	G2
4.53645418267666e-12	0.977108164139514	0.979	0.661	6.92172179192805e-08	2	PRDX1	G2
4.67582527133149e-12	1.05312671489194	0.375	0.064	7.13437419899758e-08	2	DUSP4	G2
5.16972503013238e-12	0.468289830061162	0.271	0.029	7.88796645097599e-08	2	HERC6	G2
6.83720470786822e-12	0.785475311133821	0.521	0.119	1.04322069432653e-07	2	ATG3	G2
9.85185721668588e-12	0.875793327964898	0.458	0.098	1.50319637412193e-07	2	EIF2AK2	G2
1.05923609853595e-11	1.94849590446832	0.958	0.623	1.61618243914616e-07	2	SCGB2A2	G2
1.64839471775823e-11	1.09626728804775	0.312	0.045	2.5151206603555e-07	2	CEACAM6	G2
1.65784511098635e-11	0.816946544792885	0.438	0.091	2.52954007034297e-07	2	FOXA1	G2
1.7181565232333e-11	0.385333909118763	0.146	0.005	2.62156322314937e-07	2	ENPP5	G2
1.82779804140294e-11	0.727133791530205	0.229	0.021	2.78885425157261e-07	2	SERHL2	G2
2.83721962046525e-11	0.668254770490708	0.229	0.021	4.32902969690589e-07	2	CA2	G2
3.10617412760459e-11	0.480143687786254	0.25	0.026	4.73940048389908e-07	2	YRDC	G2
3.31736343020328e-11	0.416230053988983	0.104	0	5.06163312180417e-07	2	ZFP30	G2
3.34570934810384e-11	1.18601092855576	0.5	0.122	5.10488332333684e-07	2	TRIB1	G2
3.41097710921867e-11	0.501814776642909	0.292	0.038	5.20446887324585e-07	2	TBC1D9	G2
3.93326616364286e-11	0.387634460924923	0.208	0.017	6.00137751248627e-07	2	FGFR1OP	G2
6.10452112895872e-11	0.880103919644335	0.25	0.029	9.31427833856521e-07	2	GRB14	G2
8.53376036307398e-11	-1.52634981788126	0.917	0.971	1.30208115619783e-06	2	IGHG3	G2
9.29325030103028e-11	0.654811402058632	0.375	0.067	1.4179641309312e-06	2	LYPD3	G2
9.77898290882576e-11	0.471310068760105	0.25	0.029	1.49207721222863e-06	2	CDSN	G2
1.15012104329888e-10	0.528243739128675	0.479	0.105	1.75485468786544e-06	2	NDUFB6	G2
1.17469634746346e-10	1.17546893465827	0.583	0.167	1.79235168695975e-06	2	SCGB2A1	G2
1.29890527778941e-10	1.06884490230408	0.875	0.418	1.98186967285108e-06	2	FOSB	G2
1.80297753287064e-10	0.543584442294573	0.229	0.024	2.75098311965403e-06	2	MFNG	G2
2.73184661813228e-10	0.900458917966853	0.438	0.103	4.16825156994623e-06	2	LSM1	G2
3.15378212438692e-10	1.06358552205909	0.688	0.26	4.81204076538956e-06	2	CDH1	G2
3.47080415208059e-10	1.13991785972553	0.375	0.081	5.29575297524456e-06	2	RAB11FIP1	G2
4.08833523180262e-10	0.700494472724054	0.438	0.098	6.23798189668443e-06	2	MRPL45	G2
4.27503241697521e-10	0.765515651300714	0.271	0.038	6.52284446182078e-06	2	NUPR2	G2
5.52634073176929e-10	0.931254697943727	0.208	0.021	8.43209068853358e-06	2	MUTYH	G2
6.51545246399933e-10	0.473831643708032	0.229	0.026	9.94127736957018e-06	2	PSMA3	G2
6.57699059930066e-10	0.58728196146956	0.438	0.098	1.0035172256413e-05	2	ARHGAP39	G2
6.64354871960472e-10	0.499113931215481	0.229	0.026	1.01367266363729e-05	2	GUCY1A3	G2
7.0449948184903e-10	1.26594024782858	0.792	0.408	1.07492530940525e-05	2	LASP1	G2
7.88130364386477e-10	0.391178709443969	0.208	0.021	1.20252930998089e-05	2	DKK1	G2
9.71214734507374e-10	0.35898554582094	0.271	0.038	1.48187944191135e-05	2	SHROOM1	G2
1.0278314919995e-09	0.545450837820799	0.25	0.033	1.56826529049283e-05	2	GINS2	G2
1.0278857680955e-09	0.587919765740919	0.292	0.048	1.56834810496011e-05	2	GALNT7	G2
1.046277045022e-09	0.462713253161533	0.25	0.033	1.59640951529457e-05	2	PDLIM3	G2
1.07391409718041e-09	0.530292336314192	0.375	0.076	1.63857812947787e-05	2	ARMCX3	G2
1.12053145494999e-09	0.365473753868353	0.208	0.021	1.7097068939627e-05	2	IL17RE	G2
1.27153421547701e-09	-1.33268582727772	0.896	0.888	1.94010690597482e-05	2	APOE	G2
1.31050259385188e-09	0.38072202594684	0.125	0.005	1.9995648576992e-05	2	TRIM45	G2
1.54982316618217e-09	0.522276556742584	0.354	0.069	2.36472018696076e-05	2	PLPP5	G2
1.57841216602756e-09	1.11476312339522	0.292	0.05	2.40834128292485e-05	2	BOD1L1	G2
1.87978786560383e-09	0.50057198205193	0.333	0.062	2.86818032533832e-05	2	NR4A2	G2
2.44453949455871e-09	0.428495372638073	0.583	0.172	3.72987836079768e-05	2	SELENBP1	G2
2.59991774776339e-09	0.770202858995651	0.562	0.179	3.96695449953738e-05	2	EPCAM	G2
2.63902502280001e-09	0.543523655280962	0.312	0.055	4.02662437978825e-05	2	TJP3	G2
2.96039459352366e-09	0.547648930623784	0.208	0.024	4.51697007079839e-05	2	WDR62	G2
2.96039459352366e-09	0.440488261476468	0.208	0.024	4.51697007079839e-05	2	RNF6	G2
2.98749944506549e-09	0.640235775805501	0.229	0.029	4.55832665328092e-05	2	NCCRP1	G2
3.22969500000613e-09	0.586837101509777	0.354	0.072	4.92786863100935e-05	2	PTP4A1	G2
3.48292930077512e-09	0.278596932819291	0.104	0.002	5.31425352712268e-05	2	HOXB5	G2
3.60010863587713e-09	0.478434832127292	0.208	0.024	5.49304575662133e-05	2	C4orf32	G2
3.63689970605149e-09	0.633854096670625	0.312	0.057	5.54918157149337e-05	2	TC2N	G2
3.7024974787716e-09	0.372977737023969	0.292	0.048	5.64927065310971e-05	2	TJP2	G2
3.74309874617969e-09	0.540201909047628	0.292	0.05	5.71122006692097e-05	2	DNAJC19	G2
3.74331300287667e-09	0.338572511040478	0.208	0.024	5.71154697978922e-05	2	MARCH5	G2
4.10785363881931e-09	0.445528508448011	0.146	0.01	6.26776308211051e-05	2	ITGB8	G2
4.11593891277762e-09	0.663928687247	0.354	0.072	6.28009959311609e-05	2	MT1E	G2
4.31728174381952e-09	0.500283546182917	0.271	0.043	6.58730848471983e-05	2	COA5	G2
4.83695721739121e-09	0.707993035823139	0.604	0.193	7.38022932229551e-05	2	DYNC1LI2	G2
4.89676942593231e-09	0.728285101503181	0.375	0.088	7.47149079008752e-05	2	PON2	G2
5.18547884322039e-09	0.393279851811936	0.146	0.01	7.91200361898567e-05	2	FUT2	G2
5.32097601730763e-09	0.255575967842701	0.146	0.01	8.11874520720798e-05	2	TTC22	G2
5.8293265151757e-09	0.392414650550495	0.25	0.036	8.89438639685508e-05	2	CCL22	G2
6.0096360249561e-09	0.65630636474454	0.396	0.091	9.16950264687802e-05	2	MRPL47	G2
6.19623564464738e-09	0.367366825917917	0.271	0.043	9.45421634660297e-05	2	PROSC	G2
6.44920927988731e-09	1.42189947262369	0.417	0.119	9.84020351925205e-05	2	SSFA2	G2
6.59302284704584e-09	0.512380268425057	0.188	0.019	0.000100596342600225	2	BNIPL	G2
6.81570587402265e-09	0.692333023370439	0.354	0.076	0.000103994040225838	2	GPRC5A	G2
7.03810015895607e-09	0.678353693561529	0.458	0.117	0.000107387332225352	2	CSRNP1	G2
7.12639113330348e-09	0.489537713828664	0.354	0.074	0.000108734475911944	2	SS18	G2
8.30933066069344e-09	0.38304447840973	0.229	0.031	0.000126783767220861	2	HR	G2
8.63460340855221e-09	0.838465993109118	0.896	0.387	0.00013174677880769	2	CYR61	G2
8.8923279683389e-09	0.578914262072324	0.271	0.045	0.000135679140140915	2	BCL7B	G2
8.97552893779777e-09	0.755633678180057	0.333	0.067	0.000136948620532918	2	IFI44L	G2
1.00668933744732e-08	0.280411252350036	0.229	0.031	0.000153600659107712	2	SCUBE3	G2
1.02258848628343e-08	0.573321837095024	0.562	0.167	0.000156026551237126	2	HK1	G2
1.06316192595638e-08	0.534590026004215	0.396	0.093	0.000162217246662425	2	ACLY	G2
1.18736007092812e-08	0.40319057644474	0.479	0.129	0.000181167399622213	2	WHSC1L1	G2
1.20258655399207e-08	0.684127119148339	0.375	0.088	0.000183490656408109	2	SLC39A6	G2
1.20785273370037e-08	0.74973704748782	0.542	0.172	0.000184294170108003	2	LRRC41	G2
1.23618262543831e-08	0.558044868894291	0.375	0.086	0.000188616744989377	2	ABHD11	G2
1.34129170198038e-08	0.411226781374537	0.208	0.026	0.000204654287888167	2	ARFGEF3	G2
1.36926038515392e-08	0.612284008472093	0.312	0.062	0.000208921749566786	2	RAP2C	G2
1.44613480814888e-08	0.565131198415824	0.625	0.2	0.000220651249027357	2	SKP1	G2
1.44653800777309e-08	-1.40530318391723	0.854	0.931	0.000220712769226017	2	C3	G2
1.49849225316877e-08	1.29597495901105	0.812	0.432	0.000228639947988492	2	USP22	G2
1.57424326467336e-08	1.06406178775811	0.833	0.437	0.000240198037323861	2	IFI6	G2
1.65207330274156e-08	1.08754149181999	0.292	0.055	0.000252073344532307	2	TFF1	G2
1.71515980831965e-08	0.697733452169205	0.375	0.091	0.000261699083553412	2	XPOT	G2
1.97816778135404e-08	0.637136841875724	0.354	0.076	0.000301828840079	2	LUC7L2	G2
2.17688839844977e-08	0.299718299474379	0.125	0.007	0.000332149631835465	2	PHLPP1	G2
2.36272859067556e-08	0.410536208828859	0.125	0.007	0.000360505128365277	2	GNAZ	G2
2.37364481798909e-08	0.546048338357023	0.25	0.041	0.000362170726328775	2	LURAP1L	G2
2.43323290928272e-08	0.454565877420409	0.229	0.033	0.000371262677298357	2	CGN	G2
2.50426699491604e-08	0.655786476314974	0.5	0.148	0.000382101058084289	2	RAD23B	G2
2.51551354805066e-08	0.510908322784363	0.229	0.033	0.00038381705716157	2	HOXB3	G2
2.59750313978194e-08	1.16962059021581	0.938	0.771	0.000396327029067928	2	MGP	G2
2.66624781597087e-08	0.427995846899129	0.25	0.041	0.000406816091760835	2	KLF4	G2
2.68221549597889e-08	0.532275064958546	0.396	0.098	0.000409252440376459	2	MFSD1	G2
2.73320473021283e-08	0.507039727825921	0.229	0.033	0.000417032377735874	2	SLC39A11	G2
2.9299542293364e-08	0.585943788893111	0.333	0.072	0.000447052416312148	2	TSPAN1	G2
